timestamp,machine_id,production_output_kg,energy_consumption_kwh,downtime_minutes,vibration_level,temperature,pressure,defect_rate,qc_status,waste_generated_kg,shift,maintenance_required,machine_health_score,maintenance_risk_score,risk_category
2025-02-13 14:12:00,MCH_009,1069.45,246.57,15.9,2.29,65.45,5.93,2.88,PASS,40.14,Evening,No,89.94,10.734613543273582,Low
2025-02-13 14:32:00,MCH_014,806.07,222.35,15.5,3.34,54.21,6.16,1.61,PASS,12.59,Evening,No,91.14,6.649289855843392,Low
2025-02-13 14:45:00,MCH_009,847.73,213.79,19.7,2.58,80.37,4.97,3.57,PASS,45.02,Evening,No,83.23,18.35735943401245,Low
2025-02-13 15:00:00,MCH_015,903.7,238.75,22.76,3.24,70.02,4.85,2.92,PASS,26.49,Evening,No,87.16,15.800042555455073,Low
2025-02-13 15:17:00,MCH_002,908.57,194.77,21.74,3.75,70.84,5.29,3.47,PASS,42.52,Evening,No,82.91,15.991542103303367,Low
2025-02-13 15:32:00,MCH_005,1044.44,329.3,40.94,2.81,67.48,5.91,1.5,PASS,16.69,Evening,No,88.88,21.811000585137506,Low
2025-02-13 15:48:00,MCH_013,973.18,252.08,25.19,2.62,81.38,5.15,2.38,PASS,25.46,Evening,No,84.41,20.97186020533007,Low
2025-02-13 15:56:00,MCH_009,1181.13,239.12,12.14,2.6,69.53,5.87,2.9,PASS,34.69,Evening,No,90.57,11.027182296930684,Low
2025-02-13 16:17:00,MCH_012,958.62,274.09,24.69,2.72,72.84,5.95,2.92,PASS,36.84,Evening,No,88.26,17.418479706367364,Low
2025-02-13 16:27:00,MCH_015,1150.6,280.21,0.0,2.61,70.65,5.83,1.72,PASS,18.18,Evening,No,95.7,6.635991276131711,Low
2025-02-13 16:44:00,MCH_010,1138.68,261.45,26.63,2.04,73.56,5.95,0.03,PASS,0.5,Evening,No,95.13,18.117984999202083,Low
2025-02-13 17:02:00,MCH_002,783.56,290.69,48.16,3.63,72.01,5.09,1.59,PASS,15.42,Evening,No,83.58,26.93494334805043,Low
2025-02-13 17:20:00,MCH_011,792.74,252.62,19.01,3.11,81.0,5.26,2.48,PASS,17.81,Evening,No,84.92,18.615351880419173,Low
2025-02-13 17:29:00,MCH_015,793.16,310.91,98.11,2.51,74.26,5.85,0.9,PASS,11.0,Evening,Yes,80.09,47.16474280546839,Medium
2025-02-13 17:40:00,MCH_011,587.58,303.5,107.16,3.82,78.97,5.6,0.0,PASS,0.0,Evening,Yes,72.62,53.351242087345064,Medium
2025-02-13 17:58:00,MCH_008,831.36,243.26,48.13,2.79,70.12,5.24,2.25,PASS,23.53,Evening,No,85.71,25.722112878344593,Low
2025-02-13 18:12:00,MCH_003,909.32,291.68,22.64,3.47,66.44,5.34,4.24,FAIL,39.39,Evening,No,82.5,14.446247140805365,Low
2025-02-13 18:28:00,MCH_001,1018.05,318.69,20.7,2.68,66.35,5.75,3.04,PASS,44.78,Evening,No,88.67,13.216128517474331,Low
2025-02-13 18:40:00,MCH_015,786.6,227.41,28.5,2.62,74.17,6.34,3.09,PASS,23.8,Evening,No,87.15,19.415926379062714,Low
2025-02-13 19:02:00,MCH_003,1140.21,327.09,8.59,1.02,73.78,5.9,0.49,PASS,5.51,Evening,No,97.23,10.465982233097506,Low
2025-02-13 19:15:00,MCH_007,1023.78,305.05,17.89,2.62,72.63,5.23,3.35,PASS,42.66,Evening,No,88.4,14.56859407415288,Low
2025-02-13 19:27:00,MCH_015,1006.05,321.85,19.78,2.18,77.5,4.87,3.34,PASS,42.63,Evening,No,86.09,17.031491036757277,Low
2025-02-13 19:44:00,MCH_008,1050.81,304.91,29.89,3.77,71.05,5.25,1.9,PASS,26.3,Evening,No,85.25,19.337464758763765,Low
2025-02-13 20:05:00,MCH_013,913.6,232.23,16.99,2.34,68.68,5.32,0.4,PASS,4.76,Evening,No,95.94,12.484706633331562,Low
2025-02-13 20:11:00,MCH_006,850.17,269.45,26.14,2.76,70.15,4.94,0.41,PASS,3.5,Evening,No,94.27,16.945050268631313,Low
2025-02-13 20:27:00,MCH_012,903.35,234.72,41.23,2.36,75.66,5.58,0.0,PASS,0.0,Evening,No,92.05,24.950795255066755,Low
2025-02-13 20:43:00,MCH_003,842.11,396.3,104.06,3.28,67.39,5.49,0.42,PASS,3.82,Evening,Yes,78.54,47.207298260545784,Medium
2025-02-13 21:02:00,MCH_007,756.89,221.13,39.91,2.16,68.86,5.14,1.9,PASS,14.79,Evening,No,88.07,21.604872599606363,Low
2025-02-13 21:13:00,MCH_014,1019.53,266.85,34.44,4.05,69.61,5.69,1.9,PASS,29.65,Evening,No,82.75,20.727166338635037,Low
2025-02-13 21:29:00,MCH_003,1083.67,273.29,6.22,4.5,80.18,5.59,3.7,PASS,47.46,Evening,Yes,76.49,13.924942816107244,Low
2025-02-13 21:40:00,MCH_012,918.59,296.48,32.55,2.86,73.96,6.26,0.66,PASS,6.49,Evening,No,92.49,21.075589127081223,Low
2025-02-13 22:04:00,MCH_004,883.52,265.16,38.08,2.64,81.15,5.5,2.21,PASS,24.76,Night,No,82.7,26.033299643598067,Low
2025-02-13 22:13:00,MCH_012,1116.47,246.11,17.59,2.43,70.38,6.19,0.0,PASS,0.0,Night,No,96.83,13.450183520400023,Low
2025-02-13 22:33:00,MCH_008,1060.98,245.0,3.13,2.29,65.53,6.25,3.31,PASS,33.71,Night,No,91.16,5.671844247034417,Low
2025-02-13 22:48:00,MCH_002,1143.48,352.56,25.1,2.35,80.01,4.71,4.37,FAIL,49.54,Night,No,80.55,20.24575775307197,Low
2025-02-13 23:05:00,MCH_015,1161.52,243.59,9.78,2.62,69.42,4.96,4.11,FAIL,45.7,Night,No,87.96,10.052396404064053,Low
2025-02-13 23:12:00,MCH_003,881.66,223.34,27.47,3.65,64.66,5.59,2.43,PASS,27.74,Night,No,85.08,15.75881695834885,Low
2025-02-13 23:28:00,MCH_012,1125.03,259.55,21.25,1.99,78.45,5.56,0.65,PASS,7.72,Night,No,91.79,17.895898718016916,Low
2025-02-13 23:41:00,MCH_007,869.28,167.95,0.0,3.22,86.7,4.99,2.0,FAIL,14.91,Night,Yes,84.32,13.36374275227406,Low
2025-02-13 23:56:00,MCH_006,1126.66,354.98,31.33,1.91,69.12,5.07,2.98,PASS,30.49,Night,No,86.91,18.152561306452476,Low
2025-02-14 00:14:00,MCH_011,853.76,437.59,112.13,2.91,66.95,5.28,1.04,PASS,16.77,Night,Yes,77.22,50.054524176817914,Medium
2025-02-14 00:30:00,MCH_007,955.8,240.99,6.27,2.73,75.45,5.75,1.79,PASS,17.8,Night,No,94.04,11.116282780998992,Low
2025-02-14 00:41:00,MCH_003,907.07,272.41,18.68,2.74,64.22,5.58,1.1,PASS,14.69,Night,No,93.89,11.592371934677375,Low
2025-02-14 00:56:00,MCH_010,881.81,247.84,1.83,3.06,68.33,5.61,2.82,PASS,34.6,Night,No,92.26,6.679876589180275,Low
2025-02-14 01:10:00,MCH_006,1121.28,288.69,6.6,2.86,61.14,6.27,0.17,PASS,2.25,Night,No,98.39,5.608011064418319,Low
2025-02-14 01:26:00,MCH_010,1090.62,252.79,11.82,3.74,70.59,4.9,2.66,PASS,33.16,Night,No,86.78,11.928826001383051,Low
2025-02-14 01:45:00,MCH_008,1176.63,293.26,26.29,2.36,68.85,5.28,1.55,PASS,24.37,Night,No,91.39,16.273471993191123,Low
2025-02-14 02:03:00,MCH_011,1109.84,245.23,0.0,2.67,82.7,5.05,1.1,PASS,9.89,Night,Yes,91.09,11.475344433214534,Low
2025-02-14 02:11:00,MCH_012,1002.4,193.52,3.8,3.23,79.22,6.09,0.3,PASS,3.66,Night,No,93.81,11.900898983988514,Low
2025-02-14 02:30:00,MCH_015,1137.31,281.73,24.0,3.8,75.06,5.74,1.23,PASS,12.18,Night,No,87.76,18.603383158678653,Low
2025-02-14 02:47:00,MCH_007,1157.26,274.67,20.64,3.67,73.97,4.88,1.25,PASS,12.76,Night,No,89.14,16.758870152667697,Low
2025-02-14 03:05:00,MCH_007,956.7,286.83,32.51,3.03,72.71,5.22,3.23,PASS,39.27,Night,No,85.89,20.65136443427842,Low
2025-02-14 03:11:00,MCH_005,762.77,290.12,37.95,3.68,80.66,5.32,1.2,PASS,9.05,Night,No,81.56,26.33916697696686,Low
2025-02-14 03:25:00,MCH_012,932.05,387.35,81.42,2.83,80.59,6.08,2.45,PASS,35.67,Night,No,74.75,43.20176605138572,Medium
2025-02-14 03:41:00,MCH_014,867.48,170.29,0.83,1.62,73.44,5.94,1.7,PASS,19.21,Night,No,95.6,7.5535932762380975,Low
2025-02-14 04:03:00,MCH_002,955.67,258.55,40.98,2.04,64.75,5.17,0.96,PASS,14.16,Night,No,90.22,20.328208947284427,Low
2025-02-14 04:11:00,MCH_007,1154.32,256.39,24.32,2.5,62.71,5.95,0.0,PASS,0.0,Night,No,95.62,13.112399595723176,Low
2025-02-14 04:33:00,MCH_012,968.84,250.88,5.15,1.66,73.24,5.59,4.1,FAIL,55.24,Night,No,88.82,9.218575456141288,Low
2025-02-14 04:40:00,MCH_006,991.7,266.3,28.97,3.81,73.73,5.01,1.95,PASS,29.97,Night,No,85.05,20.060907495079533,Low
2025-02-14 05:03:00,MCH_013,804.96,235.04,25.11,3.29,69.17,5.74,0.68,PASS,5.02,Night,No,92.04,16.42507580190436,Low
2025-02-14 05:17:00,MCH_003,1160.43,333.29,5.48,2.02,72.15,4.91,1.29,PASS,13.2,Night,No,95.79,9.106867386563119,Low
2025-02-14 05:29:00,MCH_008,866.95,209.28,28.83,2.08,68.97,5.54,2.1,PASS,20.14,Night,No,89.56,17.18575456141284,Low
2025-02-14 05:48:00,MCH_004,1121.06,219.45,12.01,3.35,75.54,6.07,1.7,PASS,21.72,Night,No,91.06,13.772009149422848,Low
2025-02-14 06:01:00,MCH_010,974.47,273.69,11.85,2.32,73.84,5.31,1.12,PASS,13.24,Morning,No,95.07,12.482046917389226,Low
2025-02-14 06:15:00,MCH_002,1072.1,241.98,12.62,2.32,73.19,4.79,2.16,PASS,26.99,Morning,No,92.33,12.529921804351297,Low
2025-02-14 06:26:00,MCH_005,924.55,207.96,26.12,2.39,83.53,5.51,0.0,PASS,0.0,Morning,Yes,88.47,22.07830203734241,Low
2025-02-14 06:46:00,MCH_008,972.66,226.72,14.63,2.84,74.69,5.37,0.59,PASS,6.45,Morning,No,95.89,14.206872705995,Low
2025-02-14 07:01:00,MCH_005,683.83,388.02,145.12,2.34,68.65,4.93,0.92,PASS,11.79,Morning,Yes,71.58,63.59114846534391,Medium
2025-02-14 07:14:00,MCH_004,1147.46,248.96,25.91,3.95,76.53,6.15,2.97,PASS,42.61,Morning,No,80.99,20.031650619713815,Low
2025-02-14 07:34:00,MCH_015,785.88,200.99,28.0,2.56,72.85,5.29,1.54,PASS,15.64,Morning,No,91.11,18.657907335496564,Low
2025-02-14 07:46:00,MCH_006,1097.92,313.41,18.82,3.3,74.54,5.42,1.87,PASS,26.36,Morning,No,90.14,16.063354433746483,Low
2025-02-14 07:58:00,MCH_001,1078.46,278.12,23.2,3.27,62.89,4.96,3.13,PASS,39.79,Morning,No,86.38,13.146975902973567,Low
2025-02-14 08:12:00,MCH_014,989.72,254.11,17.27,2.5,70.42,5.37,2.47,PASS,30.22,Morning,No,90.72,13.37571147401458,Low
2025-02-14 08:26:00,MCH_003,513.6,424.4,179.18,2.82,73.48,5.7,2.07,PASS,19.26,Morning,Yes,62.57,79.36193414543328,High
2025-02-14 08:50:00,MCH_001,1158.41,370.48,24.19,2.4,66.35,6.73,1.44,PASS,19.86,Morning,No,92.05,14.45954572051705,Low
2025-02-14 08:55:00,MCH_011,1028.27,298.44,15.79,3.27,81.58,5.23,0.6,PASS,7.36,Morning,No,88.77,17.647215277408375,Low
2025-02-14 09:20:00,MCH_008,936.48,185.61,3.09,3.92,65.77,5.49,0.63,PASS,6.11,Morning,No,92.35,6.618703122506517,Low
2025-02-14 09:25:00,MCH_004,1167.16,240.12,0.62,2.6,66.37,5.15,4.21,FAIL,45.87,Morning,No,89.36,5.1704877919038275,Low
2025-02-14 09:40:00,MCH_001,1004.6,249.42,23.1,3.45,76.95,5.45,1.27,PASS,16.07,Morning,No,88.41,18.81217086015214,Low
2025-02-14 09:58:00,MCH_001,979.44,236.39,20.99,2.92,68.59,5.56,0.95,PASS,10.57,Morning,No,93.85,14.353157082823559,Low
2025-02-14 10:20:00,MCH_007,922.11,263.58,15.94,2.57,64.39,4.32,0.67,PASS,5.83,Morning,No,95.46,10.476621096866854,Low
2025-02-14 10:28:00,MCH_006,811.98,229.47,39.65,2.58,76.66,4.44,0.59,PASS,4.66,Morning,No,90.06,24.83642746954625,Low
2025-02-14 10:45:00,MCH_011,675.69,255.21,77.03,2.66,86.53,5.73,3.83,FAIL,36.22,Morning,Yes,67.33,43.72971966593967,Medium
2025-02-14 10:55:00,MCH_006,975.9,279.53,14.95,3.76,84.44,5.45,1.15,PASS,15.98,Morning,Yes,82.32,18.713761370285653,Low
2025-02-14 11:15:00,MCH_002,1109.77,284.47,2.19,2.58,72.49,6.52,0.25,PASS,3.61,Morning,No,98.98,8.227831267620616,Low
2025-02-14 11:33:00,MCH_014,1054.63,270.97,18.72,1.53,69.44,5.66,2.42,PASS,35.85,Morning,No,90.58,13.047236555135907,Low
2025-02-14 11:46:00,MCH_007,968.58,288.53,25.07,3.08,75.48,5.52,0.54,PASS,7.23,Morning,No,93.27,18.814830576094476,Low
2025-02-14 11:57:00,MCH_008,1060.88,220.18,0.0,2.42,71.19,6.13,1.68,PASS,21.05,Morning,No,95.8,6.750359061652217,Low
2025-02-14 12:18:00,MCH_007,1117.71,262.83,15.64,3.07,70.38,5.91,4.18,FAIL,53.02,Morning,No,86.31,13.012660247885528,Low
2025-02-14 12:33:00,MCH_013,1089.14,286.89,44.29,2.87,74.02,6.29,1.62,PASS,17.0,Morning,No,87.98,25.78860577690303,Low
2025-02-14 12:44:00,MCH_012,976.09,274.87,26.15,2.01,70.13,6.08,0.94,PASS,10.44,Morning,No,92.94,16.542103303367195,Low
2025-02-14 12:58:00,MCH_014,963.32,232.1,16.46,1.7,84.03,6.13,2.03,PASS,17.33,Morning,Yes,84.74,18.056811532528325,Low
2025-02-14 13:11:00,MCH_015,984.64,253.49,24.09,3.08,80.31,5.24,2.68,PASS,29.3,Morning,No,84.24,20.3508165327943,Low
2025-02-14 13:26:00,MCH_015,871.11,272.64,30.93,3.65,58.44,5.2,0.58,PASS,6.66,Morning,No,89.08,14.657694558221184,Low
2025-02-14 13:46:00,MCH_002,800.34,239.86,19.8,1.39,59.73,6.59,2.54,PASS,18.68,Morning,No,90.09,9.529762221394755,Low
2025-02-14 13:56:00,MCH_014,843.19,249.07,19.45,3.05,72.88,6.0,1.04,PASS,8.11,Morning,No,93.6,15.519442523538485,Low
2025-02-14 14:16:00,MCH_011,1056.24,253.97,20.24,2.96,65.72,6.14,1.27,PASS,15.54,Evening,No,93.18,12.930209053673067,Low
2025-02-14 14:35:00,MCH_013,863.8,199.64,30.21,2.88,81.8,4.98,0.5,PASS,4.47,Evening,No,87.87,23.280493643278906,Low
2025-02-14 14:43:00,MCH_013,855.17,247.3,7.13,2.89,81.25,6.3,0.0,PASS,0.0,Evening,No,93.72,13.858449917548803,Low
2025-02-14 14:56:00,MCH_005,807.81,251.29,21.0,0.55,76.77,6.06,1.75,PASS,18.21,Evening,No,90.43,16.35991276131709,Low
2025-02-14 15:15:00,MCH_011,842.14,238.37,19.01,2.85,67.29,5.72,1.52,PASS,13.43,Evening,No,92.78,13.007340816000854,Low
2025-02-14 15:33:00,MCH_006,884.45,236.98,29.16,2.72,66.83,4.73,0.0,PASS,0.0,Evening,No,94.75,16.804085323687428,Low
2025-02-14 15:46:00,MCH_008,832.4,235.38,33.75,2.48,74.03,6.39,1.12,PASS,11.12,Evening,No,91.12,21.380126602478857,Low
2025-02-14 15:58:00,MCH_002,929.48,254.2,10.47,2.71,72.18,6.44,3.68,PASS,36.34,Evening,No,88.92,11.4766742911857,Low
2025-02-14 16:12:00,MCH_013,812.45,275.86,25.45,3.81,70.93,5.65,1.44,PASS,15.21,Evening,No,86.96,17.539496781743715,Low
2025-02-14 16:32:00,MCH_012,951.31,256.64,2.52,3.64,75.19,5.51,1.8,PASS,23.47,Evening,No,91.06,10.000531943188468,Low
2025-02-14 16:49:00,MCH_011,1082.25,251.65,0.0,2.12,74.02,5.24,1.54,PASS,13.37,Evening,No,96.15,7.719825522634183,Low
2025-02-14 16:58:00,MCH_010,852.99,242.49,16.74,2.32,66.19,4.69,1.62,PASS,20.23,Evening,No,92.94,11.380924517261557,Low
2025-02-14 17:12:00,MCH_014,1062.6,229.05,25.42,1.65,71.86,5.64,0.61,PASS,8.74,Evening,No,93.9,16.749561146869517,Low
2025-02-14 17:27:00,MCH_007,1033.09,266.18,35.07,2.53,71.39,5.42,0.0,PASS,0.0,Evening,No,93.69,20.88010000531943,Low
2025-02-14 17:40:00,MCH_006,997.14,240.54,30.11,2.13,70.58,5.8,3.55,PASS,44.96,Evening,No,85.71,18.365338581839456,Low
2025-02-14 17:55:00,MCH_009,1080.96,233.14,5.04,2.49,80.29,5.73,2.61,PASS,36.22,Evening,No,88.34,12.428852598542477,Low
2025-02-14 18:13:00,MCH_007,852.21,162.39,5.39,2.53,70.99,5.07,0.0,PASS,0.0,Evening,No,99.03,8.879461673493271,Low
2025-02-14 18:33:00,MCH_007,995.08,255.22,11.87,3.75,72.36,6.19,2.01,PASS,26.33,Evening,No,88.34,12.660247885525825,Low
2025-02-14 18:48:00,MCH_010,928.22,187.15,8.82,3.69,73.27,5.98,0.52,PASS,4.02,Evening,No,92.97,11.774562476727485,Low
2025-02-14 19:01:00,MCH_013,804.09,270.33,30.47,3.55,73.74,5.1,1.74,PASS,16.67,Evening,No,86.87,20.525027927017387,Low
2025-02-14 19:11:00,MCH_008,982.71,300.81,25.34,2.96,75.61,6.01,1.02,PASS,12.7,Evening,No,92.4,18.91058035001862,Low
2025-02-14 19:29:00,MCH_010,916.15,262.91,4.14,2.77,70.02,5.89,0.51,PASS,3.9,Evening,No,97.98,8.121442629927122,Low
2025-02-14 19:41:00,MCH_015,1083.12,313.01,30.24,3.75,72.0,5.53,0.88,PASS,13.3,Evening,No,87.86,19.8454705037502,Low
2025-02-14 19:55:00,MCH_005,1076.23,217.88,11.49,2.51,80.66,5.46,0.21,PASS,2.24,Evening,No,92.88,15.160380871322939,Low
2025-02-14 20:15:00,MCH_006,1116.03,266.33,21.06,3.38,71.85,6.23,2.73,PASS,30.51,Evening,No,87.1,15.926379062716094,Low
2025-02-14 20:33:00,MCH_005,1101.25,315.51,5.41,2.41,73.36,4.67,2.2,PASS,33.26,Evening,No,93.53,9.769136656205117,Low
2025-02-14 20:42:00,MCH_004,1077.02,277.46,0.0,3.52,77.44,5.75,0.99,PASS,8.7,Evening,No,92.45,9.828980264907711,Low
2025-02-14 20:58:00,MCH_006,400.0,349.02,192.46,2.44,65.82,5.33,2.64,PASS,29.27,Evening,Yes,58.76,81.40193627320602,High
2025-02-14 21:19:00,MCH_003,936.22,232.31,18.53,3.82,76.59,5.83,0.0,PASS,0.0,Evening,No,90.47,17.042129900526625,Low
2025-02-14 21:34:00,MCH_008,1045.12,224.26,14.58,2.05,70.9,5.15,1.35,PASS,16.06,Evening,No,94.0,12.254641204319379,Low
2025-02-14 21:44:00,MCH_013,908.29,239.32,30.73,3.13,78.04,4.7,1.87,PASS,20.95,Evening,No,86.58,22.120857492419816,Low
2025-02-14 21:58:00,MCH_013,1027.92,273.45,29.6,3.85,62.71,5.32,3.04,PASS,38.95,Evening,No,81.97,15.93701792648545,Low
2025-02-14 22:20:00,MCH_004,1134.65,284.03,15.69,2.16,62.7,5.03,0.0,PASS,0.0,Night,No,97.18,9.484547050375022,Low
2025-02-14 22:35:00,MCH_002,893.91,276.92,18.7,3.43,64.43,5.63,2.81,PASS,25.34,Night,No,87.03,12.051172934730573,Low
2025-02-14 22:41:00,MCH_015,1105.89,269.4,17.97,1.67,74.32,5.47,1.61,PASS,25.36,Night,No,92.74,14.769402627799344,Low
2025-02-14 23:00:00,MCH_006,1040.66,297.26,11.44,2.86,75.06,6.7,1.93,PASS,26.83,Night,No,93.07,13.092451726155646,Low
2025-02-14 23:12:00,MCH_002,1072.53,265.32,36.13,3.05,71.4,5.57,0.33,PASS,3.23,Night,No,92.37,21.583594872067664,Low
2025-02-14 23:34:00,MCH_009,1042.79,257.21,21.67,1.41,66.82,5.55,3.23,PASS,33.87,Night,No,88.02,13.115059311665512,Low
2025-02-14 23:43:00,MCH_014,1003.03,276.0,35.17,2.63,72.93,5.99,0.2,PASS,1.87,Night,No,93.17,21.58758444598117,Low
2025-02-15 00:05:00,MCH_011,897.59,280.25,22.86,2.22,70.97,5.27,2.32,PASS,21.36,Night,No,90.09,15.676365764136396,Low
2025-02-15 00:14:00,MCH_011,793.28,273.35,24.6,3.42,74.09,5.59,4.02,FAIL,44.81,Night,No,83.0,18.25363051226129,Low
2025-02-15 00:31:00,MCH_012,1083.28,229.89,0.0,3.99,70.26,5.79,1.41,PASS,17.76,Night,No,90.53,7.214479493590085,Low
2025-02-15 00:40:00,MCH_006,843.81,196.8,9.57,3.14,78.25,5.74,1.15,PASS,8.23,Night,No,91.96,13.768019575509333,Low
2025-02-15 00:56:00,MCH_013,1126.06,359.5,61.34,3.64,77.6,5.32,1.05,PASS,16.19,Night,No,80.41,34.428693015585935,Low
2025-02-15 01:15:00,MCH_007,846.23,222.98,14.64,3.56,66.06,4.97,2.45,PASS,19.73,Night,No,87.88,11.150859088249378,Low
2025-02-15 01:29:00,MCH_013,1060.03,235.84,21.83,2.26,65.45,6.22,2.23,PASS,35.06,Night,No,90.5,13.084472578328638,Low
2025-02-15 01:40:00,MCH_001,1113.97,218.56,1.64,1.89,69.83,5.87,2.51,PASS,35.34,Night,No,93.43,6.580137241342625,Low
2025-02-15 01:59:00,MCH_011,1126.19,328.72,31.58,1.76,73.34,6.21,3.4,PASS,53.0,Night,No,85.82,19.85610936751955,Low
2025-02-15 02:18:00,MCH_014,974.38,270.42,22.31,4.44,75.66,6.02,1.85,PASS,17.43,Night,Yes,82.19,18.50896324272567,Low
2025-02-15 02:35:00,MCH_005,1024.19,293.25,8.63,2.19,73.09,5.39,0.0,PASS,0.0,Night,No,98.45,10.829033459226556,Low
2025-02-15 02:43:00,MCH_011,1225.84,346.57,5.69,2.58,76.36,5.49,1.71,PASS,29.46,Night,No,93.61,11.168147241874568,Low
2025-02-15 02:56:00,MCH_010,893.65,238.42,6.16,2.82,79.91,5.58,0.0,PASS,0.0,Night,No,94.96,12.899622320336187,Low
2025-02-15 03:12:00,MCH_001,1002.44,238.63,2.98,3.21,70.65,5.46,1.06,PASS,14.95,Night,No,95.55,8.144050215436991,Low
2025-02-15 03:26:00,MCH_008,907.95,265.29,24.04,2.59,70.88,5.07,2.91,PASS,35.95,Night,No,88.4,16.308048300441516,Low
2025-02-15 03:42:00,MCH_004,981.37,266.67,15.35,3.23,64.84,6.37,3.33,PASS,35.9,Night,No,87.53,10.771849566466308,Low
2025-02-15 04:03:00,MCH_004,976.75,233.55,0.0,2.24,74.87,4.84,1.64,PASS,16.79,Night,No,95.9,8.122772487898299,Low
2025-02-15 04:14:00,MCH_001,1100.51,326.63,23.12,2.67,75.23,5.15,0.0,PASS,0.0,Night,No,95.65,17.719027607851483,Low
2025-02-15 04:28:00,MCH_011,798.07,265.42,29.79,3.48,87.02,4.4,2.7,FAIL,27.88,Night,Yes,75.39,25.514655034842278,Low
2025-02-15 04:50:00,MCH_013,1010.93,192.25,0.0,4.03,74.93,5.02,2.74,PASS,28.48,Night,No,86.97,9.098888238736107,Low
2025-02-15 05:02:00,MCH_010,931.33,236.11,11.36,3.01,73.24,6.37,3.98,PASS,49.64,Night,No,87.94,12.414224160859622,Low
2025-02-15 05:12:00,MCH_006,885.53,246.44,10.83,3.54,74.13,4.79,0.96,PASS,8.47,Night,No,92.41,12.839778711633596,Low
2025-02-15 05:29:00,MCH_013,1068.37,355.88,46.03,3.05,78.0,5.39,1.15,PASS,15.01,Night,No,86.14,28.166391829352623,Low
2025-02-15 05:48:00,MCH_007,982.37,299.08,18.33,2.61,63.04,5.0,2.65,PASS,23.57,Night,No,90.08,10.91281451141018,Low
2025-02-15 05:58:00,MCH_004,835.47,220.97,13.43,2.82,73.41,5.66,3.18,PASS,30.71,Night,No,89.63,13.206819511676155,Low
2025-02-15 06:17:00,MCH_008,867.31,225.57,4.82,3.2,76.53,5.99,0.1,PASS,1.02,Morning,No,96.46,11.218681844778983,Low
2025-02-15 06:25:00,MCH_013,1041.01,316.36,21.06,4.0,71.41,5.74,2.74,PASS,38.43,Morning,No,83.36,16.08064258737167,Low
2025-02-15 06:49:00,MCH_001,897.97,179.49,5.69,4.08,75.0,5.76,0.0,PASS,0.0,Morning,No,92.5,11.42347997233896,Low
2025-02-15 06:59:00,MCH_007,1130.34,260.76,27.53,3.15,81.75,5.34,0.61,PASS,6.81,Morning,No,87.22,22.334964625777964,Low
2025-02-15 07:16:00,MCH_007,1123.09,235.71,9.81,2.45,65.29,6.15,3.39,PASS,42.71,Morning,No,89.76,8.326240757487104,Low
2025-02-15 07:25:00,MCH_003,1052.53,279.96,15.65,2.53,61.11,5.85,3.78,PASS,47.39,Morning,No,87.73,9.031065482206502,Low
2025-02-15 07:43:00,MCH_012,1005.47,254.07,10.35,2.72,74.61,6.36,2.04,PASS,24.45,Morning,No,93.04,12.403585297090274,Low
2025-02-15 08:02:00,MCH_014,1001.22,220.28,20.35,2.93,63.45,4.78,0.83,PASS,12.36,Morning,No,94.26,12.052502792701743,Low
2025-02-15 08:14:00,MCH_012,965.75,220.22,30.15,2.57,68.82,5.23,1.63,PASS,18.27,Morning,No,90.5,17.913186871642104,Low
2025-02-15 08:31:00,MCH_015,933.84,274.9,38.43,2.69,67.28,5.51,3.91,PASS,35.89,Morning,No,83.31,20.66599287196128,Low
2025-02-15 08:50:00,MCH_008,1166.72,245.05,11.97,1.97,68.99,5.56,2.63,PASS,43.03,Morning,No,91.27,10.408798340337256,Low
2025-02-15 08:57:00,MCH_004,801.78,245.73,30.08,2.07,66.29,5.34,2.62,PASS,24.86,Morning,No,88.04,16.6099260598968,Low
2025-02-15 09:10:00,MCH_012,1222.59,294.87,2.88,2.37,68.44,5.97,2.43,PASS,26.87,Morning,No,93.41,6.775626363104424,Low
2025-02-15 09:35:00,MCH_009,847.64,276.08,28.84,3.74,70.17,4.91,0.38,PASS,4.49,Morning,No,89.42,18.551518697803075,Low
2025-02-15 09:41:00,MCH_001,1205.19,279.81,0.0,2.48,69.69,5.89,1.82,PASS,20.22,Morning,No,95.45,6.1838395659343615,Low
2025-02-15 10:02:00,MCH_004,1105.65,302.13,12.12,2.72,65.77,6.01,0.86,PASS,9.52,Morning,No,95.67,9.582956540241502,Low
2025-02-15 10:12:00,MCH_001,774.02,399.3,138.38,3.37,75.44,4.64,2.83,PASS,33.23,Morning,Yes,65.44,64.15899781903293,Medium
2025-02-15 10:32:00,MCH_005,1151.45,301.51,9.1,2.54,73.12,5.79,2.33,PASS,24.68,Morning,No,92.54,11.214692270865472,Low
2025-02-15 10:46:00,MCH_013,1140.92,271.92,17.4,2.5,74.47,5.44,3.97,PASS,42.78,Morning,No,86.94,15.043353369860096,Low
2025-02-15 11:00:00,MCH_006,878.78,201.35,25.04,2.15,69.13,5.52,3.36,PASS,45.38,Morning,No,87.09,15.77477525400287,Low
2025-02-15 11:10:00,MCH_009,830.02,240.89,34.93,2.52,66.4,4.97,2.1,PASS,17.94,Morning,No,88.46,18.82812915580616,Low
